Details,Posting Date,Description,Amount,Type,Balance,Check or Slip #
DEBIT,9/2/2016,CHEVRON/CAR WASH ENT BAINBRIDGE IS WA005423  09/02,-31.9,DEBIT_CARD,2603.16,
DEBIT,9/1/2016,PAYPAL           INST XFER  HAYLEYGG689     WEB ID: PAYPALSI77,-250,ACH_DEBIT,2635.06,
DEBIT,9/1/2016,Online Transfer to  SAV ...9660 transaction#: 5564096484,-50,ACCT_XFER,2885.06,
DEBIT,9/1/2016,PIZZA TIME BELLINGHAM WA                     08/30,-23.1,DEBIT_CARD,2935.06,
CREDIT,9/1/2016,Online Transfer from SAV ...9660 transaction#: 5634621225,800,ACCT_XFER,2958.16,
DEBIT,8/31/2016,GOODMICO         IAT PAYPAL 1000006678890   WEB ID: 770510487C,-258,ACH_DEBIT,2158.16,
DEBIT,8/31/2016,801 UNIVERSITY KID SEATTLE WA                08/30,-13.01,DEBIT_CARD,2416.16,
DEBIT,8/30/2016,MCDONALD'S F13570 DENVER CO                  08/29,-9.18,DEBIT_CARD,2429.17,
DEBIT,8/30/2016,FRONTIER AI Q6Y32M DENVER CO                 08/29,-30,DEBIT_CARD,2438.35,
CREDIT,8/30/2016,Online Transfer from SAV ...9660 transaction#: 5626495605,258,ACCT_XFER,2468.35,
DEBIT,8/29/2016,UBER   *US AUG27 PAWO 866-576-1039 CA        08/28,-5,DEBIT_CARD,2210.35,
DEBIT,8/29/2016,SQ *AMORE GELATO Denver CO                   08/27,-4.85,DEBIT_CARD,2215.35,
DEBIT,8/29/2016,VIEWHOUSE II CENTENNIAL CO                   08/26,-33.85,DEBIT_CARD,2220.2,
CREDIT,8/29/2016,KEY CR. TRANSFER ONLINE BK  000000012843640 WEB ID: 9000000008,25,ACH_CREDIT,2254.05,
DEBIT,8/26/2016,KING SOOPERS 4910 YO GREENWOOD VIL CO931779  08/25,-2.99,DEBIT_CARD,2229.05,
DEBIT,8/26/2016,WM SUPERC Wal-Mart Sup AURORA (SE) CO        08/25,-11.09,DEBIT_CARD,2232.04,
DEBIT,8/26/2016,REGAL SOUTH GLEN STADIU CENTENNIAL CO        08/25,-22.18,DEBIT_CARD,2243.13,
DEBIT,8/26/2016,TOM'S URBAN 24 DIN DENVER CO                 08/25,-18.87,DEBIT_CARD,2265.31,
DEBIT,8/26/2016,WETZEL'S PRETZELS DENVER CO                  08/25,-4.31,DEBIT_CARD,2284.18,
DEBIT,8/26/2016,ALASKA AIR  02721218653 SEATTLE WA           08/23,-25,DEBIT_CARD,2288.49,
CREDIT,8/26/2016,INTERNAL DRIVE   DIRECT DEP                 PPD ID: 9111111101,1291.77,ACH_CREDIT,2313.49,
DEBIT,8/25/2016,Dropbox*WH6MT5B9G4ZZ db.tt/cchelp CA         08/24,-108.5,DEBIT_CARD,1021.72,
DEBIT,8/25/2016,PAYPAL           INST XFER  HAYLEYGG689     WEB ID: PAYPALSI77,-625,ACH_DEBIT,1130.22,
DEBIT,8/25/2016,GOGOAIR.COM 877-350-0038 IL                  08/24,-4.95,DEBIT_CARD,1755.22,
DEBIT,8/24/2016,HUDSONNEWS  ST597 SEATAC WA                  08/23,-6.78,DEBIT_CARD,1760.17,
DEBIT,8/24/2016,APL* ITUNES.COM/BILL 866-712-7753 CA         08/23,-16.43,DEBIT_CARD,1766.95,
CREDIT,8/24/2016,KEY CR. TRANSFER ONLINE BK  000000012828313 WEB ID: 9000000008,600,ACH_CREDIT,1783.38,
DEBIT,8/23/2016,WEBSHOP BOEGERSH IAT PAYPAL J2222289UZ5Z2   WEB ID: 770510487C,-38.1,ACH_DEBIT,1183.38,
DEBIT,8/22/2016,RITE AID STORE - 521 BAINBRIDGE IS WA255051  08/22,-17.14,DEBIT_CARD,1221.48,
DEBIT,8/22/2016,VILLAGE MUSIC AT LYN BAINBRIDGE IS WA        08/21,-28.21,DEBIT_CARD,1238.62,
DEBIT,8/22/2016,SAFEWAY  STORE  1252 BAINBRIDGE IS WA589949  08/20,-46.23,DEBIT_CARD,1266.83,
DEBIT,8/22/2016,SAFEWAY  STORE  1252 BAINBRIDGE IS WA717945  08/20,-11.95,DEBIT_CARD,1313.06,
DEBIT,8/22/2016,SUBI JAPANESE RESTAU BAINBRIDGE IS WA        08/20,-28.63,DEBIT_CARD,1325.01,
DEBIT,8/22/2016,BOEHMS CHOCOLATES POULSBO WA                 08/20,-9.06,DEBIT_CARD,1353.64,
DEBIT,8/22/2016,SQ *DANCING BRUSH POULS Poulsbo WA           08/20,-28.69,DEBIT_CARD,1362.7,
DEBIT,8/22/2016,CHEVRON 0373890 BAINBRIDGE IS WA             08/20,-30.55,DEBIT_CARD,1391.39,
DEBIT,8/22/2016,MADISON DINER BAINBRIDGE IS WA               08/20,-19.35,DEBIT_CARD,1421.94,
DEBIT,8/22/2016,UBER   *US AUG19 6XTS 866-576-1039 CA        08/20,-7.1,DEBIT_CARD,1441.29,
DEBIT,8/22/2016,UW FOOD SERVICES SEATTLE WA                  08/18,-8.88,DEBIT_CARD,1448.39,
DEBIT,8/22/2016,UW FOOD SERVICES SEATTLE WA                  08/18,-3.56,DEBIT_CARD,1457.27,
DEBIT,8/18/2016,SQ *COLLEGE INN EASYSHO Seattle WA           08/17,-2.59,DEBIT_CARD,1460.83,
DEBIT,8/18/2016,UW FOOD SERVICES SEATTLE WA                  08/16,-1.09,DEBIT_CARD,1463.42,
DEBIT,8/18/2016,UW FOOD SERVICES SEATTLE WA                  08/16,-3.56,DEBIT_CARD,1464.51,
DEBIT,8/17/2016,PAYPAL           INST XFER  BLIZZARDENT     WEB ID: PAYPALSI77,-11.91,ACH_DEBIT,1468.07,
DEBIT,8/17/2016,7-ELEVEN SEATTLE WA                          08/16,-1.19,DEBIT_CARD,1479.98,
DEBIT,8/16/2016,UNIVERSITY SMOKE SHOP SEATTLE WA             08/16,-8.16,DEBIT_CARD,1481.17,
DEBIT,8/16/2016,COSTAS RESTAURANT SEATTLE WA                 08/16,-46.61,DEBIT_CARD,1489.33,
DEBIT,8/16/2016,COLUMBIA CITY BAKERY RE SEATTLE WA           08/14,-17.18,DEBIT_CARD,1535.94,
DEBIT,8/15/2016,NON-CHASE ATM FEE-WITH,-2.5,FEE_TRANSACTION,1553.12,
DEBIT,8/15/2016,OFFICE DEPOT 00 4900 2 SEATTLE WA    518873  08/14,-17.51,DEBIT_CARD,1555.62,
DEBIT,8/15/2016,31 BARTELL DRUG SEATTLE WA                   08/14,-32.56,DEBIT_CARD,1573.13,
DEBIT,8/15/2016,WENDYS-SWL #4112 (1556) SEATTLE WA           08/14,-13.34,DEBIT_CARD,1605.69,
DEBIT,8/15/2016,NON-CHASE ATM WITHDRAW               459921  08/13417 NE 72,-23,ATM,1619.03,
DEBIT,8/15/2016,Online Transfer to SAV ...9660 transaction#: 5593502100 08/15,-517,ACCT_XFER,1642.03,
DEBIT,8/15/2016,SUBWAY        03357621 SEATTLE WA            08/13,-7.78,DEBIT_CARD,2159.03,
DEBIT,8/15/2016,SQ *BEAN AND BAGEL Seattle WA                08/12,-8.63,DEBIT_CARD,2166.81,
DEBIT,8/12/2016,SQ *COLLEGE INN EASYSHO Seattle WA           08/11,-1.99,DEBIT_CARD,2175.44,
DEBIT,8/12/2016,SQ *BEAN AND BAGEL Seattle WA                08/11,-3.05,DEBIT_CARD,2177.43,
DEBIT,8/12/2016,DIN TAI FUNG RESTA SEATTLE WA                08/10,-45.72,DEBIT_CARD,2180.48,
DEBIT,8/12/2016,FRAN'S CHOCOLATES - U V SEATTLE WA           08/10,-4,DEBIT_CARD,2226.2,
DEBIT,8/12/2016,FRAN'S CHOCOLATES - U V SEATTLE WA           08/10,-5.5,DEBIT_CARD,2230.2,
CREDIT,8/12/2016,INTERNAL DRIVE   DIRECT DEP                 PPD ID: 9111111101,1291.77,ACH_CREDIT,2235.7,
DEBIT,8/11/2016,UBER   *US AUG10 FX6F 866-576-1039 CA        08/11,-6.72,DEBIT_CARD,943.93,
DEBIT,8/11/2016,SQ *COLLEGE INN EASYSHO Seattle WA           08/10,-1.99,DEBIT_CARD,950.65,
DEBIT,8/11/2016,SQ *COLLEGE INN EASYSHO Seattle WA           08/10,-3.58,DEBIT_CARD,952.64,
DEBIT,8/11/2016,APL* ITUNES.COM/BILL 866-712-7753 CA         08/10,-5.47,DEBIT_CARD,956.22,
DEBIT,8/11/2016,ALASKA AIR  02778978447 SEATTLE WA           08/09,-95.1,DEBIT_CARD,961.69,
DEBIT,8/10/2016,SQ *COLLEGE INN EASYSHO Seattle WA           08/09,-2.99,DEBIT_CARD,1056.79,
DEBIT,8/10/2016,SEATTLE MUNI INT #950 180-095-0129 WA        08/09,-48,DEBIT_CARD,1059.78,
DEBIT,8/10/2016,SQ *BEAN AND BAGEL Seattle WA                08/09,-3.31,DEBIT_CARD,1107.78,
DEBIT,8/10/2016,FRONTIER AI Q6Y32M DENVER CO                 08/09,-75.1,DEBIT_CARD,1111.09,
DEBIT,8/10/2016,JUSTFLY.COM 800-717-5015 CT                  08/10,-9.95,DEBIT_CARD,1186.19,
DEBIT,8/9/2016,NON-CHASE ATM FEE-WITH,-2.5,FEE_TRANSACTION,1196.14,
DEBIT,8/9/2016,NON-CHASE ATM WITHDRAW               213451  08/08111 NE 45,-42.5,ATM,1198.64,
DEBIT,8/9/2016,APPLE STORE  #R072 SEATTLE WA                08/08,-108.5,DEBIT_CARD,1241.14,
DEBIT,8/9/2016,SQ *COLLEGE INN EASYSHO Seattle WA           08/08,-2.89,DEBIT_CARD,1349.64,
DEBIT,8/8/2016,TRANSFER TO SAV XXXXX9660 08/08,-25,ACCT_XFER,1352.53,
DEBIT,8/8/2016,GOLDBAR MARKET GOLDBAR WA                    08/07,-6.71,DEBIT_CARD,1377.53,
DEBIT,8/8/2016,GUSTAVS LEAVENWORTH WA                       08/07,-9.97,DEBIT_CARD,1384.24,
DEBIT,8/8/2016,DES SWEET SHOP LEAVENWORTH WA                08/06,-7.5,DEBIT_CARD,1394.21,
DEBIT,8/8/2016,IN *WOOD SHOP / HAT SH 509-5484442 WA        08/06,-17.34,DEBIT_CARD,1401.71,
DEBIT,8/8/2016,THE SKY DELI SKYKOMISH WA                    08/06,-11.31,DEBIT_CARD,1419.05,
DEBIT,8/8/2016,GOLDBAR MARKET GOLDBAR WA                    08/05,-6.47,DEBIT_CARD,1430.36,
DEBIT,8/8/2016,SAFEWAY  STORE  3091 SEATTLE WA      200771  08/05,-48.85,DEBIT_CARD,1436.83,
DEBIT,8/8/2016,AMAZON MKTPLACE PMTS AMZN.COM/BILL WA        08/05,-9.99,DEBIT_CARD,1485.68,
CREDIT,8/8/2016,Online Transfer from SAV ...9660 transaction#: 5580230508,400,ACCT_XFER,1495.67,
DEBIT,8/5/2016,SQ *COLLEGE INN EASYSHO Seattle WA           08/04,-6.08,DEBIT_CARD,1095.67,
DEBIT,8/4/2016,SQ *BEAN AND BAGEL Seattle WA                08/04,-5.61,DEBIT_CARD,1101.75,
DEBIT,8/4/2016,HOT MAMA'S PIZZA SEATTLE WA                  08/03,-7,DEBIT_CARD,1107.36,
DEBIT,8/4/2016,U BOOK STORE-U DISTRICT SEATTLE WA           08/03,-26.29,DEBIT_CARD,1114.36,
DEBIT,8/4/2016,U BOOK STORE-U DISTRICT SEATTLE WA           08/03,-5.03,DEBIT_CARD,1140.65,
DEBIT,8/4/2016,SQ *COLLEGE INN EASYSHO Seattle WA           08/03,-3.58,DEBIT_CARD,1145.68,
DEBIT,8/3/2016,Online Transfer to SAV ...9660 transaction#: 5571376955 08/03,-517,ACCT_XFER,1149.26,
DEBIT,8/3/2016,SQ *BEAN AND BAGEL Seattle WA                08/02,-11.74,DEBIT_CARD,1666.26,
DEBIT,8/3/2016,SWEET ALCHEMY ICE CREAM SEATTLE WA           08/01,-8.82,DEBIT_CARD,1678,
DEBIT,8/2/2016,UBER   *US AUG01 LH6E 866-576-1039 CA        08/02,-7.85,DEBIT_CARD,1686.82,
DEBIT,8/2/2016,APL* ITUNES.COM/BILL 866-712-7753 CA         08/02,-2.18,DEBIT_CARD,1694.67,
DEBIT,8/1/2016,Online Transfer to  SAV ...9660 transaction#: 5500132382,-50,ACCT_XFER,1696.85,
DEBIT,8/1/2016,BURGER AND KABOB HUT SEATTLE WA              07/31,-9.3,DEBIT_CARD,1746.85,
DEBIT,8/1/2016,BEN & JERRY'S DENVER CO                      07/31,-7.01,DEBIT_CARD,1756.15,
DEBIT,8/1/2016,FRONTIER AI GY9HXQ DENVER CO                 07/31,-40,DEBIT_CARD,1763.16,
DEBIT,8/1/2016,ADM/SHOP DENVER MUSEUM DENVER CO             07/30,-20,DEBIT_CARD,1803.16,
DEBIT,8/1/2016,PALLINO PASTARIA SEATAC SEATTLE WA           07/29,-13.59,DEBIT_CARD,1823.16,
DEBIT,8/1/2016,FRONTIER AI L3V7UV DENVER CO                 07/29,-40,DEBIT_CARD,1836.75,
CREDIT,7/29/2016,INTERNAL DRIVE   DIRECT DEP                 PPD ID: 9111111101,1291.77,ACH_CREDIT,1876.75,
DEBIT,7/27/2016,SQ *BEAN AND BAGEL Seattle WA                07/27,-7.9,DEBIT_CARD,584.98,
DEBIT,7/27/2016,SQ *BEAN AND BAGEL Seattle WA                07/26,-5.63,DEBIT_CARD,592.88,
DEBIT,7/26/2016,11 BARTELL DRUG SEATTLE WA                   07/26,-4.6,DEBIT_CARD,598.51,
DEBIT,7/26/2016,11 BARTELL DRUG SEATTLE WA                   07/26,-3.58,DEBIT_CARD,603.11,
DEBIT,7/26/2016,SQ *VASSILI PROD. LLC 877-417-4551 WA        07/26,-57.5,DEBIT_CARD,606.69,
DEBIT,7/26/2016,UBER   *US JUL25 R7FL 866-576-1039 CA        07/26,-8.1,DEBIT_CARD,664.19,
DEBIT,7/26/2016,THE HORSESHOE CAFE BELLINGHAM WA             07/25,-19.94,DEBIT_CARD,672.29,
DEBIT,7/25/2016,NON-CHASE ATM FEE-WITH,-2.5,FEE_TRANSACTION,692.23,
DEBIT,7/25/2016,FRONTIER AI GY9HXQ DENVER CO                 07/24,-183.1,DEBIT_CARD,694.73,
DEBIT,7/25/2016,FRONTIER AI L3V7UV DENVER CO                 07/24,-246.1,DEBIT_CARD,877.83,
DEBIT,7/25/2016,EXPEDIA*1141406320166 EXPEDIA.COM WA         07/24,-10,DEBIT_CARD,1123.93,
DEBIT,7/25/2016,NON-CHASE ATM WITHDRAW               002824  07/231200 11TH,-22.75,ATM,1133.93,
DEBIT,7/25/2016,CHEVRON/SALMON SERVICE SEATTLE WA    009962  07/23,-32.88,DEBIT_CARD,1156.68,
DEBIT,7/25/2016,CHEVRON/SALMON SERVICE SEATTLE WA    420670  07/23,-8.97,DEBIT_CARD,1189.56,
DEBIT,7/25/2016,THE SHOP HAIRCUTS LLC SEATTLE WA             07/24,-32,DEBIT_CARD,1198.53,
DEBIT,7/25/2016,APL* ITUNES.COM/BILL 866-712-7753 CA         07/23,-21.9,DEBIT_CARD,1230.53,
DEBIT,7/25/2016,SHULTZYS SAUSAGE INC SEATTLE WA              07/22,-35.86,DEBIT_CARD,1252.43,
DEBIT,7/22/2016,SQ *BEAN AND BAGEL Seattle WA                07/21,-2.52,DEBIT_CARD,1288.29,
DEBIT,7/21/2016,SQ *BEAN AND BAGEL Seattle WA                07/21,-7.57,DEBIT_CARD,1290.81,
DEBIT,7/21/2016,FET SERVICES INC. 561-2021973 FL             07/20,-30,DEBIT_CARD,1298.38,
DEBIT,7/19/2016,CHIPOTLE 0578 SEATTLE WA                     07/18,-10.19,DEBIT_CARD,1328.38,
DEBIT,7/19/2016,MCDONALD'S F1697 SEATTLE WA                  07/17,-9.32,DEBIT_CARD,1338.57,
DEBIT,7/18/2016,Online Transfer to SAV ...9660 transaction#: 5535509840 07/18,-517,ACCT_XFER,1347.89,
DEBIT,7/18/2016,SQ *BEAN AND BAGEL Seattle WA                07/18,-8.45,DEBIT_CARD,1864.89,
DEBIT,7/18/2016,SQ *A JUKE JOINT PRODUC Seattle WA           07/18,-7.25,DEBIT_CARD,1873.34,
DEBIT,7/18/2016,801 UNIVERSITY KID SEATTLE WA                07/17,-10.06,DEBIT_CARD,1880.59,
DEBIT,7/18/2016,A PIZZA MART SEATTLE WA                      07/17,-9.6,DEBIT_CARD,1890.65,
DEBIT,7/18/2016,U BOOK STORE-U DISTRICT SEATTLE WA           07/15,-7.56,DEBIT_CARD,1900.25,
CREDIT,7/15/2016,INTERNAL DRIVE   DIRECT DEP                 PPD ID: 9111111101,1291.77,ACH_CREDIT,1907.81,
DEBIT,7/14/2016,UW FOOD SERVICES SEATTLE WA                  07/12,-1.73,DEBIT_CARD,616.04,
DEBIT,7/13/2016,UW FOOD SERVICES SEATTLE WA                  07/11,-2.35,DEBIT_CARD,617.77,
DEBIT,7/12/2016,SQ *BEAN AND BAGEL Seattle WA                07/12,-9.36,DEBIT_CARD,620.12,
DEBIT,7/12/2016,SQ *COLLEGE INN EASYSHO Seattle WA           07/11,-1.29,DEBIT_CARD,629.48,
DEBIT,7/12/2016,PORTAGE BAY CAFE AND CA SEATTLE WA           07/10,-21.73,DEBIT_CARD,630.77,
DEBIT,7/12/2016,"THE TRADING MUSICAN, IN SEATTLE WA           07/10",-31.24,DEBIT_CARD,652.5,
DEBIT,7/11/2016,NON-CHASE ATM FEE-WITH,-2.5,FEE_TRANSACTION,683.74,
DEBIT,7/11/2016,NON-CHASE ATM WITHDRAW               957994  07/09417 NE 72,-23,ATM,686.24,
DEBIT,7/11/2016,UW PARKING ONLINE 206-5434519 WA             07/09,-35,DEBIT_CARD,709.24,
DEBIT,7/11/2016,NORDSTROM#1 SEATTLE WA                       07/09,-117.27,DEBIT_CARD,744.24,
DEBIT,7/11/2016,31 BARTELL DRUG SEATTLE WA                   07/09,-9.51,DEBIT_CARD,861.51,
DEBIT,7/11/2016,UBER   *US JUL08 RTR5 866-576-1039 CA        07/09,-6.35,DEBIT_CARD,871.02,
DEBIT,7/11/2016,DOMINO'S 7084 503-689-1288 WA                07/09,-20.93,DEBIT_CARD,877.37,
DEBIT,7/11/2016,APL* ITUNES.COM/BILL 866-712-7753 CA         07/09,-5.47,DEBIT_CARD,898.3,
DEBIT,7/8/2016,UW FOOD SERVICES SEATTLE WA                  07/06,-14.33,DEBIT_CARD,903.77,
DEBIT,7/7/2016,DRI*RAZER orderfind.com MN                   07/06,-87.67,DEBIT_CARD,918.1,
DEBIT,7/6/2016,TRANSFER TO SAV XXXXX9660 07/06,-25,ACCT_XFER,1005.77,
DEBIT,7/6/2016,U BOOK STORE-U DISTRICT SEATTLE WA           07/05,-14.34,DEBIT_CARD,1030.77,
DEBIT,7/6/2016,ALADDIN GYRO RESTAURANT SEATTLE WA           07/04,-14,DEBIT_CARD,1045.11,
DEBIT,7/5/2016,NON-CHASE ATM FEE-WITH,-2.5,FEE_TRANSACTION,1059.11,
DEBIT,7/5/2016,NON-CHASE ATM WITHDRAW               324424  07/04HARRISON,-23.95,ATM,1061.61,
DEBIT,7/5/2016,801 UNIVERSITY KID SEATTLE WA                07/02,-13.01,DEBIT_CARD,1085.56,
DEBIT,7/5/2016,Online Transfer to SAV ...9660 transaction#: 5502339876 07/05,-430,ACCT_XFER,1098.57,
DEBIT,7/5/2016,METROPOLI 3830 34TH WE SEATTLE WA            07/01,-27.13,DEBIT_CARD,1528.57,
DEBIT,7/5/2016,UW FOOD SERVICES SEATTLE WA                  07/01,-0.96,DEBIT_CARD,1555.7,
DEBIT,7/5/2016,Amazon.com AMZN.COM/BILL WA                  07/01,-28.15,DEBIT_CARD,1556.66,
DEBIT,7/1/2016,PAYPAL           INST XFER  HAYLEYGG689     WEB ID: PAYPALSI77,-25,ACH_DEBIT,1584.81,
DEBIT,7/1/2016,Online Transfer to  SAV ...9660 transaction#: 5431155138,-50,ACCT_XFER,1609.81,
DEBIT,7/1/2016,UW FOOD SERVICES SEATTLE WA                  06/29,-3.21,DEBIT_CARD,1659.81,
CREDIT,7/1/2016,INTERNAL DRIVE   DIRECT DEP                 PPD ID: 9111111101,1075.19,ACH_CREDIT,1663.02,
DEBIT,6/30/2016,Amazon Video On Dema AMZN.COM/bill WA        06/30,-4.34,DEBIT_CARD,587.83,
DEBIT,6/29/2016,SQ *BEAN AND BAGEL Seattle WA                06/29,-3.05,DEBIT_CARD,592.17,
DEBIT,6/28/2016,SQ *BEAN AND BAGEL Seattle WA                06/28,-8.45,DEBIT_CARD,595.22,
DEBIT,6/27/2016,"CHEVRON/WASU, INC SEATTLE WA         016643  06/27",-2.95,DEBIT_CARD,603.67,
DEBIT,6/27/2016,SAFEWAY  STORE  3091 SEATTLE WA      174995  06/27,-3.99,DEBIT_CARD,606.62,
DEBIT,6/27/2016,CHIPOTLE 0578 SEATTLE WA                     06/26,-10.19,DEBIT_CARD,610.61,
DEBIT,6/27/2016,Seattle Team Shop Stor SEATTLE WA    988618  06/25,-28.5,DEBIT_CARD,620.8,
DEBIT,6/27/2016,SHELL Service Station BELLINGHAM WA  017424  06/25,-34.35,DEBIT_CARD,649.3,
DEBIT,6/27/2016,SHELL Service Station BELLINGHAM WA  601141  06/25,-7.77,DEBIT_CARD,683.65,
DEBIT,6/27/2016,PIZZA TIME BELLINGHAM WA                     06/25,-16,DEBIT_CARD,691.42,
DEBIT,6/27/2016,ALADDIN GYRO RESTAURANT SEATTLE WA           06/24,-12.5,DEBIT_CARD,707.42,
CREDIT,6/27/2016,PAYPAL           TRANSFER                   PPD ID: PAYPALSD11,7.5,ACH_CREDIT,719.92,
DEBIT,6/24/2016,PAYPAL           INST XFER  5C2229PM9VSRA   WEB ID: PAYPALSI77,-10,ACH_DEBIT,712.42,
DEBIT,6/23/2016,SQ *BEAN AND BAGEL Seattle WA                06/22,-7.95,DEBIT_CARD,722.42,
DEBIT,6/23/2016,SWEET ALCHEMY ICE CREAM SEATTLE WA           06/21,-11.34,DEBIT_CARD,730.37,
DEBIT,6/21/2016,SHAYWARMA KING SEATTLE WA                    06/21,-13.03,DEBIT_CARD,741.71,
DEBIT,6/21/2016,SQ *BEAN AND BAGEL Seattle WA                06/20,-7.95,DEBIT_CARD,754.74,
DEBIT,6/20/2016,MOD PIZZA U DISTRICT 3 SEATTLE WA            06/18,-3.21,DEBIT_CARD,762.69,
DEBIT,6/20/2016,SQ *CAFE YUNNIE Seattle WA                   06/17,-6.21,DEBIT_CARD,765.9,
DEBIT,6/20/2016,UW FOOD SERVICES SEATTLE WA                  06/17,-4.94,DEBIT_CARD,772.11,
DEBIT,6/17/2016,SQ *BEAN AND BAGEL Seattle WA                06/16,-2.9,DEBIT_CARD,777.05,
CREDIT,6/17/2016,PAYPAL           TRANSFER                   PPD ID: PAYPALSD11,125,ACH_CREDIT,779.95,
DEBIT,6/16/2016,PAYPAL           INST XFER  HAYLEYGG689     WEB ID: PAYPALSI77,-74.42,ACH_DEBIT,654.95,
DEBIT,6/16/2016,SEATTLE MUNI INT #950 180-095-0129 WA        06/15,-48,DEBIT_CARD,729.37,
DEBIT,6/15/2016,SQ *SOUND COFFEE AND MO Seattle WA           06/14,-11.79,DEBIT_CARD,777.37,
DEBIT,6/15/2016,REPUBLIC PARKING 30 562 SEATTLE WA           06/14,-12,DEBIT_CARD,789.16,
DEBIT,6/14/2016,CHEVRON 0211635 BELLINGHAM WA                06/13,-28.58,DEBIT_CARD,801.16,
DEBIT,6/14/2016,SQ *LAKEWAY CHEVRON & D Bellingham WA        06/13,-6.63,DEBIT_CARD,829.74,
DEBIT,6/13/2016,NON-CHASE ATM FEE-WITH,-2.5,FEE_TRANSACTION,836.37,
DEBIT,6/13/2016,JIFFY LUBE #2081 BELLINGHAM WA       823266  06/13,-143.44,DEBIT_CARD,838.87,
DEBIT,6/13/2016,NON-CHASE ATM WITHDRAW               006045  06/131319 RAIL,-21.9,ATM,982.31,
DEBIT,6/13/2016,WHOLEFDS BLW#10 1030 L BELLINGHAM WA 625828  06/12,-36.81,DEBIT_CARD,1004.21,
DEBIT,6/13/2016,APL* ITUNES.COM/BILL 866-712-7753 CA         06/13,-5.47,DEBIT_CARD,1041.02,
DEBIT,6/13/2016,MMUNITY FOOD CO-OP - N BELLINGHAM WA 094531  06/11,-3.49,DEBIT_CARD,1046.49,
DEBIT,6/13/2016,WHOLEFDS BLW#10 1030 L BELLINGHAM WA 715430  06/11,-37.09,DEBIT_CARD,1049.98,
DEBIT,6/13/2016,WESTSIDE TCBY BELLINGHAM WA                  06/11,-5.44,DEBIT_CARD,1087.07,
DEBIT,6/13/2016,TARGET T- 30 Bellis Fa Bellingham WA         06/10,-4.44,DEBIT_CARD,1092.51,
DEBIT,6/13/2016,AEROPOSTALE #535 BELLINGHAM WA               06/10,-17.17,DEBIT_CARD,1096.95,
DEBIT,6/13/2016,H&M #348 BELLIS FAIR MA BELLINGHAM WA        06/10,-10.86,DEBIT_CARD,1114.12,
DEBIT,6/13/2016,CAR WASH KING BELLINGHAM WA                  06/10,-15,DEBIT_CARD,1124.98,
DEBIT,6/13/2016,PEACEHEALTH LABORATORI SPRINGFIELD OR        06/10,-42.54,DEBIT_CARD,1139.98,
DEBIT,6/13/2016,BOOMERS DRIVE IN BELLINGHAM WA               06/09,-12.73,DEBIT_CARD,1182.52,
CREDIT,6/13/2016,KEY CR. TRANSFER ONLINE BK  000000012422860 WEB ID: 9000000008,42.54,ACH_CREDIT,1195.25,
DEBIT,6/10/2016,MACY'S    50 BELLIS FA BELLINGHAM WA         06/10,-113.03,DEBIT_CARD,1152.71,
DEBIT,6/10/2016,ARAMARK MILLER MARKET P BELLINGHAM WA        06/08,-0.97,DEBIT_CARD,1265.74,
DEBIT,6/10/2016,ARAMARK TONYS AT MILLER BELLINGHAM WA        06/08,-3.53,DEBIT_CARD,1266.71,
DSLIP,6/10/2016,REMOTE ONLINE DEPOSIT #          1,200,CHECK_DEPOSIT,1270.24,1
DEBIT,6/9/2016,SQ *JJ'S IN AND OUT GOS Bellingham WA        06/09,-13.02,DEBIT_CARD,1070.24,
DEBIT,6/9/2016,SQ *EL CAPITAN'S Bellingham WA               06/09,-6.75,DEBIT_CARD,1083.26,
DEBIT,6/9/2016,HAGGEN FOOD #43 BELLINGHAM WA        231116  06/08,-5.85,DEBIT_CARD,1090.01,
DEBIT,6/9/2016,ARAMARK VIKING UNION MA BELLINGHAM WA        06/07,-2.71,DEBIT_CARD,1095.86,
DEBIT,6/8/2016,FRED MEYE FRED MEYER 0 BELLINGHAM WA         06/08,-24.99,DEBIT_CARD,1098.57,
DEBIT,6/8/2016,SQ *QQ LI'S CHINESE CUI Bellingham WA        06/07,-10.5,DEBIT_CARD,1123.56,
DEBIT,6/8/2016,WWU PARKING PAYBOXES BELLINGHAM WA           06/07,-8,DEBIT_CARD,1134.06,
DEBIT,6/6/2016,TRANSFER TO SAV XXXXX9660 06/06,-25,ACCT_XFER,1142.06,
DEBIT,6/6/2016,FRED MEYER FRED MEYER BELLINGHAM WA  955821  06/05,-3.79,DEBIT_CARD,1167.06,
DEBIT,6/6/2016,ARAMARK ZOES BOOKSIDE B BELLINGHAM WA        06/03,-3.79,DEBIT_CARD,1170.85,
DEBIT,6/6/2016,ARAMARK TONYS AT MILLER BELLINGHAM WA        06/02,-3.75,DEBIT_CARD,1174.64,
DEBIT,6/6/2016,ARAMARK MILLER MARKET P BELLINGHAM WA        06/02,-2.45,DEBIT_CARD,1178.39,
DEBIT,6/3/2016,ARAMARK ZOES BOOKSIDE B BELLINGHAM WA        06/02,-3.02,DEBIT_CARD,1180.84,
DEBIT,6/3/2016,ARAMARK ATRIUM POD BELLINGHAM WA             06/01,-4.34,DEBIT_CARD,1183.86,
CREDIT,6/3/2016,INTERNAL DRIVE   DIRECT DEP                 PPD ID: 9111111101,347.99,ACH_CREDIT,1188.2,
